x,y,frequency,match_id,account_id
166,96,7,4076188379,86727555
160,114,1,4076188379,86727555
160,98,2,4076188379,86727555
160,88,1,4076188379,86727555
160,116,3,4076188379,86727555
160,112,1,4076188379,86727555
160,106,1,4076188379,86727555
160,104,1,4076188379,86727555
162,98,3,4076188379,86727555
162,106,1,4076188379,86727555
162,114,2,4076188379,86727555
162,88,3,4076188379,86727555
162,86,1,4076188379,86727555
162,104,1,4076188379,86727555
162,96,4,4076188379,86727555
116,136,1,4076188379,86727555
116,162,1,4076188379,86727555
168,98,1,4076188379,86727555
168,114,1,4076188379,86727555
168,110,2,4076188379,86727555
168,112,8,4076188379,86727555
168,102,4,4076188379,86727555
168,90,2,4076188379,86727555
168,100,5,4076188379,86727555
168,92,3,4076188379,86727555
168,86,1,4076188379,86727555
168,94,6,4076188379,86727555
168,104,2,4076188379,86727555
168,96,2,4076188379,86727555
150,86,9,4076257095,87278757
152,80,1,4076257095,87278757
152,86,3,4076257095,87278757
152,88,1,4076257095,87278757
152,84,11,4076257095,87278757
154,88,3,4076257095,87278757
154,82,5,4076257095,87278757
154,90,3,4076257095,87278757
154,80,1,4076257095,87278757
154,86,6,4076257095,87278757
154,84,5,4076257095,87278757
154,78,3,4076257095,87278757
156,88,1,4076257095,87278757
156,82,8,4076257095,87278757
156,90,2,4076257095,87278757
156,80,3,4076257095,87278757
156,92,2,4076257095,87278757
156,86,2,4076257095,87278757
156,84,3,4076257095,87278757
156,78,7,4076257095,87278757
158,88,1,4076257095,87278757
158,82,5,4076257095,87278757
158,80,7,4076257095,87278757
158,92,1,4076257095,87278757
158,86,5,4076257095,87278757
158,84,2,4076257095,87278757
158,78,3,4076257095,87278757
88,150,2,4076257095,87278757
88,144,12,4076257095,87278757
88,140,2,4076257095,87278757
88,156,6,4076257095,87278757
88,158,1,4076257095,87278757
88,130,2,4076257095,87278757
88,136,5,4076257095,87278757
88,134,1,4076257095,87278757
88,138,4,4076257095,87278757
88,162,1,4076257095,87278757
110,116,4,4076257095,87278757
82,146,1,4076257095,87278757
82,150,2,4076257095,87278757
82,152,4,4076257095,87278757
82,142,3,4076257095,87278757
82,154,7,4076257095,87278757
82,140,2,4076257095,87278757
82,156,5,4076257095,87278757
82,158,6,4076257095,87278757
82,148,2,4076257095,87278757
82,120,2,4076257095,87278757
82,122,1,4076257095,87278757
82,124,1,4076257095,87278757
82,136,1,4076257095,87278757
82,126,1,4076257095,87278757
82,134,2,4076257095,87278757
82,128,1,4076257095,87278757
82,138,1,4076257095,87278757
82,160,4,4076257095,87278757
80,146,1,4076257095,87278757
80,150,10,4076257095,87278757
80,144,2,4076257095,87278757
80,152,1,4076257095,87278757
80,142,1,4076257095,87278757
80,154,7,4076257095,87278757
80,140,2,4076257095,87278757
80,156,2,4076257095,87278757
80,158,1,4076257095,87278757
80,148,1,4076257095,87278757
80,120,1,4076257095,87278757
80,132,1,4076257095,87278757
80,124,1,4076257095,87278757
80,136,1,4076257095,87278757
80,134,1,4076257095,87278757
80,80,2,4076257095,87278757
80,138,1,4076257095,87278757
80,160,1,4076257095,87278757
80,78,1,4076257095,87278757
86,146,9,4076257095,87278757
86,150,1,4076257095,87278757
86,144,3,4076257095,87278757
86,152,5,4076257095,87278757
86,142,1,4076257095,87278757
86,154,9,4076257095,87278757
86,140,1,4076257095,87278757
86,156,13,4076257095,87278757
86,158,5,4076257095,87278757
86,148,2,4076257095,87278757
86,130,1,4076257095,87278757
86,136,1,4076257095,87278757
86,80,4,4076257095,87278757
86,138,3,4076257095,87278757
86,160,1,4076257095,87278757
84,146,7,4076257095,87278757
84,150,6,4076257095,87278757
84,144,3,4076257095,87278757
84,152,11,4076257095,87278757
84,154,5,4076257095,87278757
84,140,3,4076257095,87278757
84,156,8,4076257095,87278757
84,158,10,4076257095,87278757
84,148,11,4076257095,87278757
84,132,3,4076257095,87278757
84,130,1,4076257095,87278757
84,116,1,4076257095,87278757
84,136,3,4076257095,87278757
84,126,1,4076257095,87278757
84,134,1,4076257095,87278757
84,128,1,4076257095,87278757
84,138,2,4076257095,87278757
84,160,5,4076257095,87278757
84,118,2,4076257095,87278757
84,162,5,4076257095,87278757
84,78,1,4076257095,87278757
106,114,1,4076257095,87278757
106,154,1,4076257095,87278757
106,156,2,4076257095,87278757
104,114,1,4076257095,87278757
104,156,1,4076257095,87278757
96,140,1,4076257095,87278757
96,156,6,4076257095,87278757
96,158,4,4076257095,87278757
96,122,1,4076257095,87278757
96,124,1,4076257095,87278757
96,126,3,4076257095,87278757
96,168,2,4076257095,87278757
96,160,1,4076257095,87278757
146,90,6,4076257095,87278757
146,88,4,4076257095,87278757
146,92,3,4076257095,87278757
146,86,2,4076257095,87278757
144,90,1,4076257095,87278757
144,92,1,4076257095,87278757
144,86,2,4076257095,87278757
142,90,1,4076257095,87278757
142,92,1,4076257095,87278757
142,86,2,4076257095,87278757
140,92,1,4076257095,87278757
140,86,1,4076257095,87278757
140,94,4,4076257095,87278757
148,88,11,4076257095,87278757
148,86,1,4076257095,87278757
98,150,1,4076257095,87278757
98,156,1,4076257095,87278757
98,120,1,4076257095,87278757
98,168,4,4076257095,87278757
98,160,1,4076257095,87278757
98,162,1,4076257095,87278757
108,114,1,4076257095,87278757
74,76,3,4076257095,87278757
74,142,1,4076257095,87278757
74,140,2,4076257095,87278757
74,156,2,4076257095,87278757
74,106,1,4076257095,87278757
74,82,1,4076257095,87278757
74,78,1,4076257095,87278757
74,86,1,4076257095,87278757
74,98,1,4076257095,87278757
74,88,1,4076257095,87278757
74,74,6,4076257095,87278757
74,84,1,4076257095,87278757
74,158,1,4076257095,87278757
74,102,1,4076257095,87278757
74,90,1,4076257095,87278757
74,80,2,4076257095,87278757
74,92,1,4076257095,87278757
74,160,1,4076257095,87278757
74,100,1,4076257095,87278757
74,104,1,4076257095,87278757
74,96,1,4076257095,87278757
72,158,1,4076257095,87278757
102,156,2,4076257095,87278757
102,158,1,4076257095,87278757
102,118,1,4076257095,87278757
102,116,1,4076257095,87278757
102,168,1,4076257095,87278757
102,164,2,4076257095,87278757
102,166,1,4076257095,87278757
102,172,2,4076257095,87278757
102,162,2,4076257095,87278757
102,170,1,4076257095,87278757
90,150,1,4076257095,87278757
90,144,1,4076257095,87278757
90,152,1,4076257095,87278757
90,142,6,4076257095,87278757
90,140,4,4076257095,87278757
90,156,7,4076257095,87278757
90,128,1,4076257095,87278757
90,158,2,4076257095,87278757
90,148,1,4076257095,87278757
90,132,1,4076257095,87278757
90,130,1,4076257095,87278757
90,136,15,4076257095,87278757
90,134,1,4076257095,87278757
90,164,1,4076257095,87278757
90,138,4,4076257095,87278757
100,150,1,4076257095,87278757
100,152,1,4076257095,87278757
100,158,1,4076257095,87278757
100,120,1,4076257095,87278757
100,168,1,4076257095,87278757
100,164,3,4076257095,87278757
100,166,2,4076257095,87278757
100,162,2,4076257095,87278757
100,170,3,4076257095,87278757
92,150,1,4076257095,87278757
92,142,4,4076257095,87278757
92,140,5,4076257095,87278757
92,156,4,4076257095,87278757
92,158,1,4076257095,87278757
92,128,2,4076257095,87278757
92,166,1,4076257095,87278757
92,138,2,4076257095,87278757
160,82,2,4076257095,87278757
160,80,10,4076257095,87278757
160,78,3,4076257095,87278757
94,150,1,4076257095,87278757
94,142,3,4076257095,87278757
94,140,6,4076257095,87278757
94,156,2,4076257095,87278757
94,158,2,4076257095,87278757
94,126,1,4076257095,87278757
94,166,1,4076257095,87278757
94,138,1,4076257095,87278757
162,78,1,4076257095,87278757
78,150,1,4076257095,87278757
78,152,2,4076257095,87278757
78,154,5,4076257095,87278757
78,156,1,4076257095,87278757
78,158,1,4076257095,87278757
78,114,1,4076257095,87278757
78,88,1,4076257095,87278757
78,130,1,4076257095,87278757
78,110,1,4076257095,87278757
78,112,1,4076257095,87278757
78,82,1,4076257095,87278757
78,138,3,4076257095,87278757
78,118,1,4076257095,87278757
78,84,1,4076257095,87278757
78,106,1,4076257095,87278757
78,96,1,4076257095,87278757
78,146,1,4076257095,87278757
78,144,2,4076257095,87278757
78,142,1,4076257095,87278757
78,120,2,4076257095,87278757
78,98,1,4076257095,87278757
78,122,2,4076257095,87278757
78,126,1,4076257095,87278757
78,128,1,4076257095,87278757
78,90,1,4076257095,87278757
78,100,1,4076257095,87278757
78,92,1,4076257095,87278757
78,160,1,4076257095,87278757
78,94,1,4076257095,87278757
78,104,1,4076257095,87278757
78,78,3,4076257095,87278757
78,108,1,4076257095,87278757
76,150,1,4076257095,87278757
76,152,1,4076257095,87278757
76,154,5,4076257095,87278757
76,156,1,4076257095,87278757
76,114,1,4076257095,87278757
76,116,1,4076257095,87278757
76,110,1,4076257095,87278757
76,134,1,4076257095,87278757
76,138,2,4076257095,87278757
76,118,1,4076257095,87278757
76,146,1,4076257095,87278757
76,144,2,4076257095,87278757
76,140,2,4076257095,87278757
76,148,1,4076257095,87278757
76,76,3,4076257095,87278757
76,108,1,4076257095,87278757
76,126,2,4076257095,87278757
76,128,1,4076257095,87278757
76,160,1,4076257095,87278757
76,78,1,4076257095,87278757
76,132,2,4076257095,87278757
76,136,2,4076257095,87278757
150,110,2,4076257095,97590558
150,112,1,4076257095,97590558
134,102,1,4076257095,97590558
134,106,1,4076257095,97590558
134,94,1,4076257095,97590558
134,118,1,4076257095,97590558
132,94,3,4076257095,97590558
132,98,1,4076257095,97590558
132,100,1,4076257095,97590558
132,92,5,4076257095,97590558
132,106,1,4076257095,97590558
132,118,1,4076257095,97590558
132,96,1,4076257095,97590558
88,128,2,4076257095,97590558
88,158,1,4076257095,97590558
88,80,1,4076257095,97590558
88,130,2,4076257095,97590558
88,144,1,4076257095,97590558
116,98,3,4076257095,97590558
116,120,9,4076257095,97590558
116,114,2,4076257095,97590558
116,108,3,4076257095,97590558
116,116,2,4076257095,97590558
116,100,1,4076257095,97590558
116,80,1,4076257095,97590558
116,118,8,4076257095,97590558
116,78,1,4076257095,97590558
110,82,1,4076257095,97590558
110,98,1,4076257095,97590558
110,80,2,4076257095,97590558
110,146,1,4076257095,97590558
112,146,1,4076257095,97590558
112,144,2,4076257095,97590558
112,116,2,4076257095,97590558
112,82,1,4076257095,97590558
112,80,1,4076257095,97590558
112,96,11,4076257095,97590558
82,150,2,4076257095,97590558
82,152,3,4076257095,97590558
82,142,1,4076257095,97590558
82,154,3,4076257095,97590558
82,140,1,4076257095,97590558
82,156,3,4076257095,97590558
82,158,1,4076257095,97590558
82,132,1,4076257095,97590558
82,134,1,4076257095,97590558
82,106,1,4076257095,97590558
80,146,3,4076257095,97590558
80,150,2,4076257095,97590558
80,144,2,4076257095,97590558
80,152,7,4076257095,97590558
80,142,1,4076257095,97590558
80,154,11,4076257095,97590558
80,140,1,4076257095,97590558
80,156,9,4076257095,97590558
80,158,8,4076257095,97590558
80,148,3,4076257095,97590558
80,106,1,4076257095,97590558
80,136,1,4076257095,97590558
80,80,1,4076257095,97590558
80,138,1,4076257095,97590558
80,160,1,4076257095,97590558
138,116,1,4076257095,97590558
86,146,1,4076257095,97590558
86,154,1,4076257095,97590558
86,156,4,4076257095,97590558
86,158,3,4076257095,97590558
86,130,3,4076257095,97590558
86,80,1,4076257095,97590558
86,106,1,4076257095,97590558
118,98,3,4076257095,97590558
118,100,3,4076257095,97590558
118,120,6,4076257095,97590558
118,114,1,4076257095,97590558
118,108,2,4076257095,97590558
118,116,2,4076257095,97590558
118,110,2,4076257095,97590558
118,112,4,4076257095,97590558
118,102,1,4076257095,97590558
118,80,2,4076257095,97590558
118,106,4,4076257095,97590558
118,118,3,4076257095,97590558
118,78,1,4076257095,97590558
84,152,1,4076257095,97590558
84,154,1,4076257095,97590558
84,156,2,4076257095,97590558
84,158,2,4076257095,97590558
84,148,1,4076257095,97590558
84,132,2,4076257095,97590558
84,106,1,4076257095,97590558
84,136,1,4076257095,97590558
84,134,1,4076257095,97590558
84,80,1,4076257095,97590558
84,138,1,4076257095,97590558
84,160,3,4076257095,97590558
76,150,2,4076257095,97590558
76,152,1,4076257095,97590558
76,154,4,4076257095,97590558
76,156,4,4076257095,97590558
76,158,2,4076257095,97590558
76,112,1,4076257095,97590558
76,114,1,4076257095,97590558
76,116,1,4076257095,97590558
76,110,1,4076257095,97590558
76,134,1,4076257095,97590558
76,118,1,4076257095,97590558
76,146,4,4076257095,97590558
76,144,2,4076257095,97590558
76,142,5,4076257095,97590558
76,140,1,4076257095,97590558
76,148,4,4076257095,97590558
76,120,1,4076257095,97590558
76,122,1,4076257095,97590558
76,124,1,4076257095,97590558
76,126,2,4076257095,97590558
76,160,2,4076257095,97590558
76,104,2,4076257095,97590558
76,78,1,4076257095,97590558
76,108,1,4076257095,97590558
106,146,1,4076257095,97590558
106,98,1,4076257095,97590558
106,88,1,4076257095,97590558
106,90,1,4076257095,97590558
106,80,1,4076257095,97590558
106,86,1,4076257095,97590558
106,84,1,4076257095,97590558
96,146,1,4076257095,97590558
96,144,1,4076257095,97590558
96,142,1,4076257095,97590558
96,156,1,4076257095,97590558
96,132,4,4076257095,97590558
96,130,8,4076257095,97590558
96,124,1,4076257095,97590558
96,128,1,4076257095,97590558
96,102,1,4076257095,97590558
146,112,1,4076257095,97590558
144,108,2,4076257095,97590558
142,112,1,4076257095,97590558
140,114,1,4076257095,97590558
148,108,1,4076257095,97590558
148,110,1,4076257095,97590558
148,112,1,4076257095,97590558
120,100,5,4076257095,97590558
120,120,6,4076257095,97590558
120,98,2,4076257095,97590558
120,122,3,4076257095,97590558
120,124,1,4076257095,97590558
120,102,3,4076257095,97590558
120,80,1,4076257095,97590558
120,106,1,4076257095,97590558
120,118,1,4076257095,97590558
120,104,4,4076257095,97590558
120,78,1,4076257095,97590558
98,146,3,4076257095,97590558
98,150,1,4076257095,97590558
98,144,1,4076257095,97590558
98,156,1,4076257095,97590558
98,148,1,4076257095,97590558
98,80,1,4076257095,97590558
98,100,1,4076257095,97590558
108,82,1,4076257095,97590558
108,98,1,4076257095,97590558
108,80,1,4076257095,97590558
108,86,1,4076257095,97590558
108,84,1,4076257095,97590558
74,158,1,4076257095,97590558
74,156,1,4076257095,97590558
74,160,2,4076257095,97590558
74,104,1,4076257095,97590558
74,76,2,4076257095,97590558
124,122,1,4076257095,97590558
124,106,1,4076257095,97590558
124,80,2,4076257095,97590558
124,94,2,4076257095,97590558
126,88,1,4076257095,97590558
126,90,1,4076257095,97590558
126,80,2,4076257095,97590558
126,92,1,4076257095,97590558
126,86,1,4076257095,97590558
126,94,1,4076257095,97590558
126,78,1,4076257095,97590558
70,74,16,4076257095,97590558
128,120,1,4076257095,97590558
128,82,1,4076257095,97590558
128,80,1,4076257095,97590558
128,96,1,4076257095,97590558
128,106,1,4076257095,97590558
128,94,2,4076257095,97590558
128,84,1,4076257095,97590558
128,78,1,4076257095,97590558
90,144,1,4076257095,97590558
90,156,1,4076257095,97590558
90,158,1,4076257095,97590558
90,124,15,4076257095,97590558
90,128,2,4076257095,97590558
90,80,1,4076257095,97590558
90,106,1,4076257095,97590558
100,152,1,4076257095,97590558
100,154,1,4076257095,97590558
100,156,1,4076257095,97590558
100,148,1,4076257095,97590558
100,98,1,4076257095,97590558
100,80,1,4076257095,97590558
100,96,1,4076257095,97590558
92,142,2,4076257095,97590558
92,132,1,4076257095,97590558
92,130,2,4076257095,97590558
92,124,4,4076257095,97590558
92,136,1,4076257095,97590558
92,126,18,4076257095,97590558
92,134,1,4076257095,97590558
92,128,2,4076257095,97590558
92,80,1,4076257095,97590558
92,104,1,4076257095,97590558
102,146,1,4076257095,97590558
102,150,1,4076257095,97590558
102,144,1,4076257095,97590558
102,80,1,4076257095,97590558
102,94,1,4076257095,97590558
94,142,2,4076257095,97590558
94,140,2,4076257095,97590558
94,156,1,4076257095,97590558
94,132,1,4076257095,97590558
94,122,1,4076257095,97590558
94,130,4,4076257095,97590558
94,124,8,4076257095,97590558
94,126,2,4076257095,97590558
94,128,4,4076257095,97590558
94,80,1,4076257095,97590558
94,138,2,4076257095,97590558
94,102,1,4076257095,97590558
104,146,1,4076257095,97590558
104,90,1,4076257095,97590558
104,80,1,4076257095,97590558
104,92,2,4076257095,97590558
104,94,1,4076257095,97590558
104,96,1,4076257095,97590558
78,146,2,4076257095,97590558
78,150,10,4076257095,97590558
78,144,3,4076257095,97590558
78,152,14,4076257095,97590558
78,142,2,4076257095,97590558
78,154,27,4076257095,97590558
78,140,2,4076257095,97590558
78,156,10,4076257095,97590558
78,158,9,4076257095,97590558
78,148,1,4076257095,97590558
78,132,1,4076257095,97590558
78,130,1,4076257095,97590558
78,106,1,4076257095,97590558
78,136,2,4076257095,97590558
78,128,1,4076257095,97590558
78,138,1,4076257095,97590558
78,160,6,4076257095,97590558
78,162,3,4076257095,97590558
78,78,1,4076257095,97590558
114,100,2,4076257095,97590558
114,116,1,4076257095,97590558
114,110,2,4076257095,97590558
114,112,2,4076257095,97590558
114,102,1,4076257095,97590558
114,80,2,4076257095,97590558
114,96,21,4076257095,97590558
114,106,1,4076257095,97590558
114,118,5,4076257095,97590558
114,104,1,4076257095,97590558
114,78,1,4076257095,97590558
122,108,1,4076257095,97590558
122,120,1,4076257095,97590558
122,114,1,4076257095,97590558
122,122,5,4076257095,97590558
122,116,1,4076257095,97590558
122,124,1,4076257095,97590558
122,110,1,4076257095,97590558
122,102,26,4076257095,97590558
122,80,2,4076257095,97590558
122,96,2,4076257095,97590558
122,106,2,4076257095,97590558
122,100,4,4076257095,97590558
122,78,1,4076257095,97590558
130,120,1,4076257095,97590558
130,92,2,4076257095,97590558
130,106,1,4076257095,97590558
130,94,1,4076257095,97590558
130,96,7,4076257095,97590558
136,94,5,4076257095,97590558
136,96,4,4076257095,97590558
150,98,1,4076257095,89117038
150,122,3,4076257095,89117038
150,124,2,4076257095,89117038
150,110,2,4076257095,89117038
150,80,2,4076257095,89117038
150,86,2,4076257095,89117038
150,96,1,4076257095,89117038
152,82,4,4076257095,89117038
152,130,3,4076257095,89117038
152,124,3,4076257095,89117038
152,110,2,4076257095,89117038
152,126,7,4076257095,89117038
152,128,2,4076257095,89117038
152,86,2,4076257095,89117038
152,96,2,4076257095,89117038
154,98,1,4076257095,89117038
154,132,1,4076257095,89117038
154,108,1,4076257095,89117038
154,130,2,4076257095,89117038
154,110,2,4076257095,89117038
154,126,2,4076257095,89117038
154,82,4,4076257095,89117038
154,80,3,4076257095,89117038
154,86,2,4076257095,89117038
154,84,5,4076257095,89117038
154,96,1,4076257095,89117038
156,78,1,4076257095,89117038
156,132,1,4076257095,89117038
156,86,8,4076257095,89117038
156,88,1,4076257095,89117038
156,98,1,4076257095,89117038
156,108,2,4076257095,89117038
156,84,1,4076257095,89117038
156,112,2,4076257095,89117038
156,82,2,4076257095,89117038
156,80,2,4076257095,89117038
156,92,1,4076257095,89117038
156,106,2,4076257095,89117038
156,104,2,4076257095,89117038
156,96,1,4076257095,89117038
158,86,10,4076257095,89117038
158,114,3,4076257095,89117038
158,104,2,4076257095,89117038
158,112,6,4076257095,89117038
158,102,2,4076257095,89117038
158,100,1,4076257095,89117038
158,106,1,4076257095,89117038
158,94,1,4076257095,89117038
158,84,3,4076257095,89117038
158,110,3,4076257095,89117038
134,144,2,4076257095,89117038
134,92,1,4076257095,89117038
134,118,1,4076257095,89117038
132,120,1,4076257095,89117038
132,146,1,4076257095,89117038
132,144,2,4076257095,89117038
132,94,1,4076257095,89117038
132,154,1,4076257095,89117038
88,144,2,4076257095,89117038
88,134,1,4076257095,89117038
116,106,1,4076257095,89117038
116,104,1,4076257095,89117038
110,112,1,4076257095,89117038
112,110,1,4076257095,89117038
82,122,1,4076257095,89117038
82,152,2,4076257095,89117038
82,126,1,4076257095,89117038
176,98,2,4076257095,89117038
176,88,5,4076257095,89117038
176,90,1,4076257095,89117038
176,100,1,4076257095,89117038
176,86,1,4076257095,89117038
176,94,2,4076257095,89117038
176,84,1,4076257095,89117038
176,96,1,4076257095,89117038
80,120,1,4076257095,89117038
80,118,1,4076257095,89117038
174,82,1,4076257095,89117038
174,100,1,4076257095,89117038
174,86,4,4076257095,89117038
174,88,3,4076257095,89117038
174,94,1,4076257095,89117038
86,146,2,4076257095,89117038
86,132,1,4076257095,89117038
172,76,1,4076257095,89117038
172,86,1,4076257095,89117038
172,94,1,4076257095,89117038
172,84,2,4076257095,89117038
172,98,1,4076257095,89117038
84,128,1,4076257095,89117038
84,150,3,4076257095,89117038
84,130,1,4076257095,89117038
84,148,2,4076257095,89117038
170,78,10,4076257095,89117038
170,82,2,4076257095,89117038
170,76,2,4076257095,89117038
170,88,3,4076257095,89117038
170,102,1,4076257095,89117038
170,80,2,4076257095,89117038
170,92,3,4076257095,89117038
170,86,2,4076257095,89117038
170,94,10,4076257095,89117038
170,96,2,4076257095,89117038
76,98,1,4076257095,89117038
76,88,1,4076257095,89117038
76,84,1,4076257095,89117038
76,82,1,4076257095,89117038
76,90,1,4076257095,89117038
76,100,1,4076257095,89117038
76,92,1,4076257095,89117038
76,106,1,4076257095,89117038
76,104,1,4076257095,89117038
76,96,1,4076257095,89117038
138,116,2,4076257095,89117038
138,124,14,4076257095,89117038
138,138,1,4076257095,89117038
138,142,2,4076257095,89117038
138,126,17,4076257095,89117038
160,114,2,4076257095,89117038
160,88,3,4076257095,89117038
160,112,4,4076257095,89117038
160,82,9,4076257095,89117038
160,80,3,4076257095,89117038
160,78,3,4076257095,89117038
160,86,1,4076257095,89117038
160,100,1,4076257095,89117038
160,84,2,4076257095,89117038
160,96,2,4076257095,89117038
118,102,1,4076257095,89117038
118,98,1,4076257095,89117038
182,94,1,4076257095,89117038
182,96,1,4076257095,89117038
180,92,1,4076257095,89117038
180,96,1,4076257095,89117038
104,114,1,4076257095,89117038
128,150,1,4076257095,89117038
128,122,1,4076257095,89117038
128,142,1,4076257095,89117038
128,94,1,4076257095,89117038
128,134,2,4076257095,89117038
96,122,1,4076257095,89117038
96,124,1,4076257095,89117038
146,80,1,4076257095,89117038
146,98,1,4076257095,89117038
146,94,1,4076257095,89117038
146,120,1,4076257095,89117038
146,114,3,4076257095,89117038
146,122,2,4076257095,89117038
146,116,1,4076257095,89117038
146,110,1,4076257095,89117038
146,102,2,4076257095,89117038
146,100,1,4076257095,89117038
146,92,1,4076257095,89117038
146,86,2,4076257095,89117038
146,118,1,4076257095,89117038
144,82,1,4076257095,89117038
144,108,1,4076257095,89117038
144,114,1,4076257095,89117038
144,122,3,4076257095,89117038
144,116,6,4076257095,89117038
144,110,1,4076257095,89117038
144,88,1,4076257095,89117038
144,102,1,4076257095,89117038
144,100,1,4076257095,89117038
144,86,1,4076257095,89117038
144,118,5,4076257095,89117038
144,104,2,4076257095,89117038
144,96,1,4076257095,89117038
142,88,2,4076257095,89117038
142,120,6,4076257095,89117038
142,114,2,4076257095,89117038
142,122,1,4076257095,89117038
142,112,1,4076257095,89117038
142,128,12,4076257095,89117038
142,86,1,4076257095,89117038
142,118,1,4076257095,89117038
142,84,1,4076257095,89117038
140,114,3,4076257095,89117038
140,132,2,4076257095,89117038
140,122,5,4076257095,89117038
140,130,6,4076257095,89117038
140,124,6,4076257095,89117038
140,136,1,4076257095,89117038
140,126,5,4076257095,89117038
140,134,1,4076257095,89117038
140,128,12,4076257095,89117038
140,90,1,4076257095,89117038
100,118,1,4076257095,89117038
148,88,1,4076257095,89117038
148,120,1,4076257095,89117038
148,122,1,4076257095,89117038
148,110,1,4076257095,89117038
148,112,2,4076257095,89117038
148,82,2,4076257095,89117038
148,100,1,4076257095,89117038
148,86,1,4076257095,89117038
148,118,1,4076257095,89117038
148,96,1,4076257095,89117038
178,90,1,4076257095,89117038
178,100,1,4076257095,89117038
178,96,1,4076257095,89117038
98,120,1,4076257095,89117038
108,114,1,4076257095,89117038
74,76,2,4076257095,89117038
74,80,1,4076257095,89117038
74,78,1,4076257095,89117038
124,146,1,4076257095,89117038
124,144,1,4076257095,89117038
124,132,3,4076257095,89117038
124,130,2,4076257095,89117038
124,136,1,4076257095,89117038
124,134,1,4076257095,89117038
124,128,1,4076257095,89117038
124,96,1,4076257095,89117038
126,144,1,4076257095,89117038
126,148,1,4076257095,89117038
126,124,1,4076257095,89117038
126,134,1,4076257095,89117038
126,138,2,4076257095,89117038
126,94,1,4076257095,89117038
164,86,1,4076257095,89117038
164,98,3,4076257095,89117038
164,88,8,4076257095,89117038
164,82,8,4076257095,89117038
164,80,6,4076257095,89117038
164,106,2,4076257095,89117038
164,100,1,4076257095,89117038
164,84,1,4076257095,89117038
90,138,1,4076257095,89117038
90,142,3,4076257095,89117038
90,140,1,4076257095,89117038
166,78,2,4076257095,89117038
166,98,3,4076257095,89117038
166,88,8,4076257095,89117038
166,82,3,4076257095,89117038
166,90,1,4076257095,89117038
166,92,1,4076257095,89117038
166,86,1,4076257095,89117038
166,96,4,4076257095,89117038
92,142,25,4076257095,89117038
92,140,2,4076257095,89117038
92,132,2,4076257095,89117038
92,136,2,4076257095,89117038
92,134,3,4076257095,89117038
92,138,2,4076257095,89117038
102,114,1,4076257095,89117038
94,142,3,4076257095,89117038
94,140,3,4076257095,89117038
94,130,2,4076257095,89117038
94,136,2,4076257095,89117038
94,126,1,4076257095,89117038
94,128,1,4076257095,89117038
94,138,5,4076257095,89117038
162,86,1,4076257095,89117038
162,98,2,4076257095,89117038
162,88,12,4076257095,89117038
162,82,18,4076257095,89117038
162,80,5,4076257095,89117038
162,78,5,4076257095,89117038
162,106,2,4076257095,89117038
162,84,2,4076257095,89117038
162,96,1,4076257095,89117038
78,114,1,4076257095,89117038
78,110,1,4076257095,89117038
78,112,1,4076257095,89117038
120,96,1,4076257095,89117038
114,108,1,4076257095,89117038
130,150,1,4076257095,89117038
130,144,2,4076257095,89117038
130,152,1,4076257095,89117038
130,148,1,4076257095,89117038
130,122,1,4076257095,89117038
130,134,2,4076257095,89117038
168,78,2,4076257095,89117038
168,94,8,4076257095,89117038
168,88,1,4076257095,89117038
168,82,4,4076257095,89117038
168,90,10,4076257095,89117038
168,100,2,4076257095,89117038
168,92,14,4076257095,89117038
168,86,2,4076257095,89117038
168,80,5,4076257095,89117038
168,84,1,4076257095,89117038
168,96,1,4076257095,89117038
136,90,1,4076257095,89117038
136,144,2,4076257095,89117038
136,142,1,4076257095,89117038
150,86,2,4076257095,86799300
150,78,1,4076257095,86799300
152,82,1,4076257095,86799300
152,98,2,4076257095,86799300
152,84,2,4076257095,86799300
152,78,1,4076257095,86799300
154,82,4,4076257095,86799300
154,98,2,4076257095,86799300
154,84,1,4076257095,86799300
154,78,1,4076257095,86799300
156,98,2,4076257095,86799300
156,88,1,4076257095,86799300
156,82,3,4076257095,86799300
156,90,1,4076257095,86799300
156,78,1,4076257095,86799300
156,86,1,4076257095,86799300
156,84,1,4076257095,86799300
156,96,1,4076257095,86799300
158,78,2,4076257095,86799300
158,98,1,4076257095,86799300
158,82,2,4076257095,86799300
158,90,1,4076257095,86799300
158,80,4,4076257095,86799300
158,92,1,4076257095,86799300
158,86,2,4076257095,86799300
158,96,1,4076257095,86799300
134,76,1,4076257095,86799300
132,76,1,4076257095,86799300
88,128,1,4076257095,86799300
88,144,2,4076257095,86799300
88,130,1,4076257095,86799300
116,102,1,4076257095,86799300
110,104,1,4076257095,86799300
112,104,1,4076257095,86799300
82,144,1,4076257095,86799300
82,152,1,4076257095,86799300
82,142,2,4076257095,86799300
82,140,1,4076257095,86799300
176,86,7,4076257095,86799300
176,88,6,4076257095,86799300
176,98,3,4076257095,86799300
176,108,1,4076257095,86799300
176,82,2,4076257095,86799300
176,90,4,4076257095,86799300
176,92,7,4076257095,86799300
176,106,1,4076257095,86799300
176,94,5,4076257095,86799300
176,84,3,4076257095,86799300
176,96,3,4076257095,86799300
80,138,1,4076257095,86799300
80,142,1,4076257095,86799300
80,136,1,4076257095,86799300
80,140,1,4076257095,86799300
