hero_id,num_matches_picked,num_matches_won,matches_won_perc,ancient_kills,buyback_count,camps_stacked,courier_kills,creeps_stacked,deaths,denies,hero_damage,hero_healing,hero_kills,kills,lane_kills,necronomicon_kills,neutral_kills,observer_kills,observer_uses,roshan_kills,rune_pickups,sentry_kills,sentry_uses,total_gold,total_xp,tower_damage,tower_kills,attack_type,id,localized_name,name,primary_attr,roles,carry,disabler,durable,escape,initiator,jungler,nuker,pusher,support,num_matches_banned,sum_pickbans
47,39,15,0.38461538461538464,6.487179487179487,0.41025641025641024,0.8461538461538461,0.05128205128205128,1.9487179487179487,6.230769230769231,21.615384615384617,20327.076923076922,12.564102564102564,6.153846153846154,6.17948717948718,183.0,0.358974358974359,47.35897435897436,0.6410256410256411,0.10256410256410256,0.2564102564102564,3.3333333333333335,0.3333333333333333,0.2564102564102564,17835.358974358973,19580.94871794872,2511.923076923077,1.5384615384615385,Ranged,47,Viper,npc_dota_hero_viper,agi,carry;durable;initiator;disabler,1,1,1,0,1,0,0,0,0,59,98
48,88,40,0.45454545454545453,40.57954545454545,0.48863636363636365,1.2159090909090908,0.07954545454545454,3.7613636363636362,4.6022727272727275,15.363636363636363,22154.147727272728,11.261363636363637,6.806818181818182,6.738636363636363,226.95454545454547,0.7272727272727273,159.7840909090909,0.5,0.045454545454545456,0.5340909090909091,4.920454545454546,0.5227272727272727,0.03409090909090909,25799.375,23575.886363636364,6262.215909090909,2.7045454545454546,Ranged,48,Luna,npc_dota_hero_luna,agi,carry;nuker;pusher,1,0,0,0,0,0,1,1,0,95,183
49,161,85,0.5279503105590062,12.807453416149068,0.4161490683229814,1.0745341614906831,0.055900621118012424,2.9627329192546585,4.198757763975156,9.496894409937887,16539.608695652172,13.4472049689441,5.590062111801243,5.60248447204969,175.2049689440994,0.2546583850931677,54.869565217391305,0.5652173913043478,0.2919254658385093,0.2236024844720497,4.105590062111801,0.5031055900621118,0.09937888198757763,18589.596273291925,20068.16149068323,3893.2298136645963,1.8819875776397517,Melee,49,Dragon Knight,npc_dota_hero_dragon_knight,str,carry;pusher;durable;disabler;initiator;nuker,1,1,1,0,1,0,1,1,0,146,307
50,15,7,0.4666666666666667,5.666666666666667,0.6,1.4666666666666666,0.0,5.2,6.2,3.2666666666666666,6831.933333333333,7641.866666666667,2.6,2.6,44.13333333333333,0.0,13.2,2.7333333333333334,6.533333333333333,0.13333333333333333,4.466666666666667,1.7333333333333334,7.2,10302.066666666668,12852.533333333333,953.5333333333333,0.5333333333333333,Ranged,50,Dazzle,npc_dota_hero_dazzle,int,support;nuker;disabler,0,1,0,0,0,0,1,0,1,2,17
51,133,67,0.5037593984962406,0.2631578947368421,0.5939849624060151,0.48872180451127817,0.015037593984962405,1.3909774436090225,6.43609022556391,22.774436090225564,16031.075187969926,599.4812030075188,4.172932330827067,4.157894736842105,51.17293233082707,0.13533834586466165,6.977443609022556,0.8195488721804511,2.6090225563909772,0.007518796992481203,6.616541353383458,0.518796992481203,1.4887218045112782,11131.774436090225,13931.157894736842,190.95488721804512,0.06766917293233082,Melee,51,Clockwerk,npc_dota_hero_rattletrap,str,initiator;disabler;durable;nuker,0,1,1,0,1,0,1,0,0,166,299
52,179,88,0.49162011173184356,3.2793296089385473,0.5921787709497207,1.2513966480446927,0.0111731843575419,3.8268156424581004,6.5083798882681565,6.977653631284916,18531.798882681564,223.72625698324023,6.0,5.977653631284916,151.39664804469274,0.26256983240223464,44.502793296089386,0.9050279329608939,2.46927374301676,0.1340782122905028,6.860335195530726,0.6089385474860335,1.7541899441340782,17364.625698324024,18583.201117318436,2468.5474860335194,1.2849162011173185,Ranged,52,Leshrac,npc_dota_hero_leshrac,int,carry;support;nuker;pusher;disabler,1,1,0,0,0,0,1,1,1,129,308
53,86,41,0.47674418604651164,7.011627906976744,0.6627906976744186,0.6395348837209303,0.22093023255813954,1.6162790697674418,6.27906976744186,11.593023255813954,18339.779069767443,214.45348837209303,5.453488372093023,5.395348837209302,167.7093023255814,0.09302325581395349,70.83720930232558,0.7325581395348837,1.7325581395348837,0.23255813953488372,6.151162790697675,0.47674418604651164,1.2325581395348837,18804.1511627907,17477.220930232557,4037.3953488372094,2.104651162790698,Ranged,53,Nature's Prophet,npc_dota_hero_furion,int,carry;jungler;pusher;escape;nuker,1,0,0,1,0,1,1,1,0,179,265
54,89,38,0.42696629213483145,17.325842696629213,0.4606741573033708,1.0112359550561798,0.02247191011235955,2.2808988764044944,3.3707865168539324,17.97752808988764,23695.03370786517,1557.0112359550562,6.730337078651686,6.674157303370786,215.6629213483146,0.33707865168539325,73.10112359550561,0.4157303370786517,0.11235955056179775,0.2808988764044944,5.865168539325842,0.5168539325842697,0.10112359550561797,21781.494382022473,22586.595505617977,3103.921348314607,1.9550561797752808,Melee,54,Lifestealer,npc_dota_hero_life_stealer,str,carry;durable;jungler;escape;disabler,1,1,1,1,0,1,0,0,0,139,228
55,43,27,0.627906976744186,2.372093023255814,0.3023255813953488,0.9534883720930233,0.0,2.2790697674418605,4.767441860465116,1.930232558139535,14076.60465116279,809.2790697674419,3.8372093023255816,4.348837209302325,149.6046511627907,0.20930232558139536,49.06976744186046,0.16279069767441862,0.16279069767441862,0.06976744186046512,6.8604651162790695,0.16279069767441862,0.16279069767441862,16297.209302325582,16833.279069767443,1573.046511627907,0.7906976744186046,Melee,55,Dark Seer,npc_dota_hero_dark_seer,int,initiator;jungler;escape;disabler,0,1,0,1,1,1,0,0,0,32,75
56,59,29,0.4915254237288136,17.28813559322034,0.3389830508474576,0.7796610169491526,0.06779661016949153,1.5423728813559323,3.7457627118644066,11.389830508474576,21319.64406779661,0.0,9.711864406779661,9.0,121.2542372881356,0.01694915254237288,95.76271186440678,0.5254237288135594,0.288135593220339,0.4915254237288136,5.491525423728813,0.5254237288135594,0.13559322033898305,18887.491525423728,20693.79661016949,5237.5084745762715,2.6440677966101696,Ranged,56,Clinkz,npc_dota_hero_clinkz,agi,carry;escape;pusher,1,0,0,1,0,0,0,1,0,61,120
