minute,radiant_gold_adv,radiant_xp_adv,match_id
18,-5467,-4691,3960760412
19,-5470,-4809,3960760412
20,-5014,-3950,3960760412
21,-5136,-4145,3960760412
22,-6832,-5184,3960760412
23,-5509,-2032,3960760412
24,-5676,-3707,3960760412
25,-6564,-3653,3960760412
26,-8960,-9588,3960760412
27,-9898,-8190,3960760412
28,-10466,-9687,3960760412
29,-11421,-11757,3960760412
30,-12032,-12176,3960760412
31,-11445,-10860,3960760412
32,-14136,-13043,3960760412
33,-15242,-15210,3960760412
34,-15415,-12852,3960760412
35,-16132,-12834,3960760412
36,-16908,-12683,3960760412
37,-18490,-12223,3960760412
38,-18821,-14889,3960760412
39,-21230,-15191,3960760412
40,-21324,-14387,3960760412
41,-23197,-14771,3960760412
42,-27675,-13297,3960760412
43,-28824,-12145,3960760412
1,0,0,4063430773
2,224,152,4063430773
3,397,97,4063430773
4,635,373,4063430773
5,263,632,4063430773
6,587,891,4063430773
7,220,454,4063430773
8,118,539,4063430773
9,662,1332,4063430773
10,1545,2520,4063430773
11,1471,2364,4063430773
12,809,686,4063430773
13,615,103,4063430773
14,794,915,4063430773
15,1005,1624,4063430773
16,1082,1907,4063430773
17,1506,1872,4063430773
18,1611,1476,4063430773
19,1789,1657,4063430773
20,2591,3703,4063430773
21,2833,3848,4063430773
22,1387,1509,4063430773
23,1356,349,4063430773
24,2074,1334,4063430773
25,1449,265,4063430773
26,572,-1653,4063430773
27,563,229,4063430773
28,599,-2197,4063430773
29,1212,1432,4063430773
30,1466,3304,4063430773
31,4126,6554,4063430773
32,4081,1463,4063430773
33,3645,2651,4063430773
34,7812,9800,4063430773
35,9109,9415,4063430773
36,9148,15711,4063430773
1,0,0,3967391784
2,-58,26,3967391784
3,265,498,3967391784
4,11,670,3967391784
5,88,614,3967391784
6,-307,301,3967391784
7,240,651,3967391784
8,788,451,3967391784
9,943,418,3967391784
10,451,252,3967391784
11,1403,1391,3967391784
12,2258,1433,3967391784
13,2703,2001,3967391784
14,2229,1489,3967391784
15,2209,1478,3967391784
16,1151,465,3967391784
17,-1346,-2500,3967391784
18,-1047,-2339,3967391784
19,-2021,-2990,3967391784
20,-1760,-2994,3967391784
21,-1032,-2751,3967391784
22,-2461,-2989,3967391784
23,-3951,-8791,3967391784
24,-4727,-10584,3967391784
25,-6631,-13797,3967391784
26,-7508,-17290,3967391784
27,-9561,-17434,3967391784
28,-11957,-21150,3967391784
29,-9716,-16768,3967391784
30,-6501,-11825,3967391784
31,-5297,-12478,3967391784
32,-4456,-14393,3967391784
33,-2499,-10969,3967391784
34,1050,-4159,3967391784
1,117,0,4061971770
2,103,64,4061971770
3,165,-54,4061971770
4,504,-31,4061971770
5,606,569,4061971770
6,1245,1181,4061971770
7,1249,1705,4061971770
8,1466,2052,4061971770
9,1700,1592,4061971770
10,980,507,4061971770
11,1013,394,4061971770
12,391,-598,4061971770
13,-267,-2038,4061971770
14,-23,-2033,4061971770
15,-314,-2966,4061971770
16,-1290,-5296,4061971770
17,-657,-5180,4061971770
18,-1524,-7147,4061971770
19,-1488,-7797,4061971770
20,-2531,-10187,4061971770
21,-921,-8574,4061971770
22,-638,-7284,4061971770
23,-1370,-7348,4061971770
24,105,-7524,4061971770
25,492,-6742,4061971770
26,-70,-8484,4061971770
27,2391,-5861,4061971770
28,1360,-9688,4061971770
29,2042,-8140,4061971770
30,582,-10934,4061971770
31,-762,-12412,4061971770
32,-471,-12859,4061971770
33,-2286,-13499,4061971770
34,-2299,-12159,4061971770
35,-2395,-12901,4061971770
36,-2984,-13887,4061971770
37,-2511,-19335,4061971770
38,-3362,-16513,4061971770
39,-2954,-16743,4061971770
40,-2594,-16704,4061971770
41,-4609,-21883,4061971770
42,-7722,-23389,4061971770
43,-8406,-23172,4061971770
44,-10655,-26840,4061971770
1,0,0,4062142571
2,-504,133,4062142571
3,-1011,-406,4062142571
4,-1164,-265,4062142571
5,-1468,-842,4062142571
6,-1707,-818,4062142571
7,-2972,-702,4062142571
8,-2513,-14,4062142571
9,-2186,634,4062142571
10,-2711,-344,4062142571
11,-2060,259,4062142571
12,-3257,763,4062142571
13,-3385,56,4062142571
14,-3072,318,4062142571
15,-3001,599,4062142571
16,-5532,-3473,4062142571
17,-6846,-3441,4062142571
18,-5656,-3655,4062142571
19,-5933,-4850,4062142571
20,-5738,-4934,4062142571
21,-5603,-5093,4062142571
22,-8801,-8568,4062142571
23,-8855,-7768,4062142571
24,-8960,-7277,4062142571
25,-8780,-7167,4062142571
26,-9849,-10875,4062142571
27,-9524,-10458,4062142571
28,-10012,-11534,4062142571
29,-10756,-12658,4062142571
30,-9343,-7866,4062142571
31,-8573,-6907,4062142571
32,-7680,-6643,4062142571
33,-8253,-8752,4062142571
34,-8864,-9849,4062142571
35,-5571,-2951,4062142571
36,-4096,-1027,4062142571
37,-4450,-1304,4062142571
38,-2528,2472,4062142571
39,-22,9908,4062142571
40,702,10044,4062142571
41,763,9516,4062142571
42,1496,8437,4062142571
1,0,0,4074694505
2,63,-208,4074694505
3,-859,-262,4074694505
4,-113,144,4074694505
5,52,-154,4074694505
6,251,51,4074694505
7,120,-205,4074694505
8,-557,-706,4074694505
9,774,90,4074694505
10,827,437,4074694505
11,1759,2027,4074694505
12,660,548,4074694505
13,427,385,4074694505
14,-634,-345,4074694505
15,-650,-437,4074694505
16,-363,-53,4074694505
17,-1438,-861,4074694505
18,-628,369,4074694505
19,-564,198,4074694505
20,498,1947,4074694505
21,836,2352,4074694505
22,-704,-373,4074694505
23,-3138,-905,4074694505
24,-2687,-1556,4074694505
25,-1266,849,4074694505
26,-2149,619,4074694505
27,-5380,-2258,4074694505
28,-7815,-6241,4074694505
29,-8444,-4574,4074694505
30,-9541,-6346,4074694505
31,-8282,-4418,4074694505
32,-8609,-3460,4074694505
33,-10516,-8696,4074694505
1,0,0,4080666526
2,-499,-138,4080666526
3,139,714,4080666526
4,-263,-270,4080666526
5,457,1102,4080666526
6,1237,1232,4080666526
7,628,914,4080666526
8,719,1171,4080666526
9,1266,1763,4080666526
10,2323,2149,4080666526
11,2587,2306,4080666526
12,4248,1865,4080666526
13,4834,1911,4080666526
14,5853,3596,4080666526
15,5825,4242,4080666526
16,4866,3758,4080666526
17,6231,5931,4080666526
18,6445,6447,4080666526
19,6475,6418,4080666526
20,5458,4436,4080666526
21,6463,6248,4080666526
22,6354,4893,4080666526
23,6969,5452,4080666526
24,7876,5187,4080666526
25,7748,4688,4080666526
26,7538,4961,4080666526
27,7657,6848,4080666526
28,6940,7680,4080666526
29,8855,13321,4080666526
30,8989,14252,4080666526
31,8667,12888,4080666526
32,12335,18368,4080666526
33,12706,18519,4080666526
34,12659,19159,4080666526
35,13835,23431,4080666526
36,18711,28146,4080666526
37,20825,29673,4080666526
38,22907,30842,4080666526
39,27929,36312,4080666526
1,0,0,3966977095
2,-119,-181,3966977095
3,-178,-79,3966977095
4,-157,-115,3966977095
5,-146,130,3966977095
6,-118,90,3966977095
7,-325,466,3966977095
8,-582,-96,3966977095
9,-934,-507,3966977095
10,-721,-458,3966977095
11,-1746,-1811,3966977095
12,-2807,-1650,3966977095
13,-3742,-2119,3966977095
14,-3369,-1650,3966977095
15,-3760,-2233,3966977095
16,-3551,-2762,3966977095
17,-3266,-1417,3966977095
18,-3037,-1330,3966977095
19,-2892,-1609,3966977095
20,-1845,-1770,3966977095
21,-2325,-2095,3966977095
22,-962,394,3966977095
23,-826,901,3966977095
24,478,1623,3966977095
25,959,906,3966977095
26,765,1931,3966977095
27,1273,2035,3966977095
28,596,-84,3966977095
29,714,1070,3966977095
30,1159,3039,3966977095
31,4188,7107,3966977095
32,6393,6708,3966977095
33,7777,7076,3966977095
34,8990,7572,3966977095
35,8988,7321,3966977095
36,8800,7447,3966977095
37,9337,7602,3966977095
38,10877,8681,3966977095
39,11444,8890,3966977095
40,10983,7472,3966977095
41,12098,8516,3966977095
42,12386,7861,3966977095
43,13316,9412,3966977095
44,14296,7123,3966977095
45,11831,2531,3966977095
46,11469,1852,3966977095
47,6591,-1798,3966977095
48,5087,-1168,3966977095
49,5689,-940,3966977095
50,4441,-3642,3966977095
51,3864,-3231,3966977095
52,5229,-4366,3966977095
53,4059,-2490,3966977095
54,3863,-3115,3966977095
55,2972,-8135,3966977095
56,-3373,-9692,3966977095
57,-4586,-9765,3966977095
58,-7418,-9707,3966977095
59,-8202,-10494,3966977095
1,0,0,3966077573
2,-77,-102,3966077573
3,613,557,3966077573
4,847,932,3966077573
5,1209,1455,3966077573
6,684,994,3966077573
7,787,494,3966077573
8,1406,1212,3966077573
9,2189,2341,3966077573
10,2062,2292,3966077573
11,1982,2306,3966077573
12,2814,3393,3966077573
13,3069,2103,3966077573
14,3095,2539,3966077573
15,3087,2445,3966077573
16,3158,2586,3966077573
17,3696,3908,3966077573
18,2923,2543,3966077573
19,3152,3363,3966077573
20,4006,4368,3966077573
21,4203,4105,3966077573
22,7130,5379,3966077573
23,4833,2612,3966077573
24,4369,1267,3966077573
25,4465,1503,3966077573
26,5785,4307,3966077573
27,8861,8687,3966077573
28,9892,7602,3966077573
29,10200,9694,3966077573
30,14352,11577,3966077573
31,14397,11522,3966077573
32,16296,14816,3966077573
33,17003,11188,3966077573
34,16962,10196,3966077573
35,16043,12257,3966077573
36,17866,16585,3966077573
37,20299,17505,3966077573
38,19596,15638,3966077573
39,17287,9456,3966077573
40,16759,9002,3966077573
41,16536,12902,3966077573
42,16164,6641,3966077573
43,12580,4962,3966077573
44,11751,3823,3966077573
45,12453,4547,3966077573
46,12037,4754,3966077573
47,14703,5109,3966077573
48,16339,4362,3966077573
1,0,0,3966619151
2,-68,-20,3966619151
3,121,277,3966619151
4,186,403,3966619151
5,676,870,3966619151
6,937,700,3966619151
7,561,767,3966619151
8,601,954,3966619151
9,330,1552,3966619151
10,385,1257,3966619151
11,1500,2112,3966619151
12,1073,1706,3966619151
13,190,581,3966619151
14,97,-590,3966619151
15,197,-348,3966619151
16,649,225,3966619151
17,154,-96,3966619151
18,670,188,3966619151
19,1185,489,3966619151
20,2435,3017,3966619151
21,1121,1928,3966619151
22,426,3079,3966619151
23,250,4007,3966619151
24,1068,4098,3966619151
25,1513,5317,3966619151
26,1515,4227,3966619151
27,1520,5292,3966619151
28,2045,4478,3966619151
29,2828,4875,3966619151
30,3450,5158,3966619151
31,2147,1611,3966619151
32,2797,10815,3966619151
33,4896,11922,3966619151
34,5033,14384,3966619151
35,6779,17035,3966619151
36,6882,16443,3966619151
37,9335,17106,3966619151
38,6219,9723,3966619151
39,4962,9520,3966619151
40,3104,9860,3966619151
41,4594,10797,3966619151
42,5000,10944,3966619151
43,6271,12225,3966619151
44,6743,12291,3966619151
45,8370,12548,3966619151
46,10044,11337,3966619151
47,11522,13290,3966619151
48,13792,9847,3966619151
49,14865,9233,3966619151
50,15449,9141,3966619151
51,15875,6138,3966619151
52,17594,6500,3966619151
53,20567,9755,3966619151
1,0,0,3969955414
2,151,-124,3969955414
3,-97,-321,3969955414
4,-356,-430,3969955414
5,-4,-120,3969955414
6,1222,863,3969955414
7,1208,358,3969955414
8,1023,-37,3969955414
9,1188,330,3969955414
10,1576,702,3969955414
11,2789,1649,3969955414
12,3493,2479,3969955414
13,3456,2730,3969955414
14,2964,1307,3969955414
15,2261,149,3969955414
16,1338,-963,3969955414
17,528,-248,3969955414
18,-322,-1273,3969955414
19,-270,-1959,3969955414
20,-1322,-1447,3969955414
21,-1785,-2469,3969955414
22,-3515,-5388,3969955414
23,-4401,-7392,3969955414
24,-6581,-13272,3969955414
25,-6420,-11970,3969955414
26,-6012,-12086,3969955414
27,-8435,-13216,3969955414
28,-9043,-14113,3969955414
29,-9661,-18227,3969955414
30,-8602,-15367,3969955414
31,-11060,-22258,3969955414
32,-14008,-29375,3969955414
1,0,0,4062183675
2,507,-422,4062183675
3,873,57,4062183675
4,165,-739,4062183675
5,-19,-698,4062183675
6,-370,-1145,4062183675
7,-1030,-493,4062183675
8,-1649,-1410,4062183675
9,-1616,-1604,4062183675
10,-1966,-2277,4062183675
11,-1511,-2336,4062183675
12,-2043,-1189,4062183675
13,-1773,-1741,4062183675
14,-1579,-1682,4062183675
15,-2360,-2225,4062183675
16,-2721,-2794,4062183675
17,-1589,-226,4062183675
18,-1667,197,4062183675
19,553,4421,4062183675
20,-336,2717,4062183675
21,-585,1495,4062183675
22,659,2486,4062183675
23,1755,5515,4062183675
24,1651,5050,4062183675
25,1500,2943,4062183675
26,2724,5076,4062183675
27,2896,7391,4062183675
28,2956,6577,4062183675
29,4855,12020,4062183675
30,7503,11673,4062183675
31,7756,11939,4062183675
32,6431,8181,4062183675
33,7598,12935,4062183675
34,9364,12606,4062183675
35,11258,14115,4062183675
36,12845,21519,4062183675
37,13376,20806,4062183675
38,14368,17591,4062183675
39,15598,18961,4062183675
40,15602,19453,4062183675
41,15818,21786,4062183675
42,17691,25047,4062183675
43,21371,28817,4062183675
44,23060,32784,4062183675
1,0,0,4063439681
2,14,158,4063439681
3,169,516,4063439681
4,287,853,4063439681
5,91,505,4063439681
6,168,433,4063439681
7,964,1136,4063439681
8,519,728,4063439681
9,1263,1279,4063439681
10,1132,1009,4063439681
11,1411,1649,4063439681
12,1719,1393,4063439681
13,2514,1658,4063439681
14,3634,1951,4063439681
15,3977,1213,4063439681
16,3522,161,4063439681
17,3724,-1660,4063439681
18,3532,-2289,4063439681
19,3436,-2655,4063439681
20,3395,-2762,4063439681
21,1165,-5472,4063439681
22,-766,-3462,4063439681
23,552,-843,4063439681
24,1260,175,4063439681
25,1512,-647,4063439681
26,1382,-891,4063439681
27,-274,-2462,4063439681
28,680,-2877,4063439681
29,292,-3667,4063439681
30,-842,-5887,4063439681
31,1865,2986,4063439681
32,6617,3837,4063439681
33,6449,4910,4063439681
34,7620,9150,4063439681
35,7669,9788,4063439681
1,0,0,4063600107
2,-84,81,4063600107
3,150,-489,4063600107
4,-101,-384,4063600107
5,448,107,4063600107
6,514,201,4063600107
7,1204,902,4063600107
8,625,333,4063600107
9,298,-186,4063600107
10,1908,1559,4063600107
11,1631,1007,4063600107
12,1694,583,4063600107
13,2180,724,4063600107
14,2298,838,4063600107
15,2619,2160,4063600107
16,4832,4453,4063600107
17,4416,4770,4063600107
18,5748,6136,4063600107
19,6083,6459,4063600107
20,6306,6727,4063600107
21,7656,9254,4063600107
22,8083,12504,4063600107
23,9749,16142,4063600107
24,10518,15375,4063600107
25,11445,15855,4063600107
26,11984,20055,4063600107
27,10644,16613,4063600107
28,11139,17617,4063600107
29,11991,20671,4063600107
30,12323,16835,4063600107
31,10834,14296,4063600107
32,12910,19365,4063600107
33,13325,22320,4063600107
34,13920,22572,4063600107
35,15115,25747,4063600107
36,19273,30584,4063600107
1,0,0,4065260154
2,-189,-304,4065260154
3,316,-42,4065260154
4,377,-197,4065260154
5,1107,695,4065260154
6,1130,231,4065260154
7,1588,-16,4065260154
8,1484,295,4065260154
9,1690,285,4065260154
10,1907,628,4065260154
11,237,-507,4065260154
12,1494,952,4065260154
13,237,-1298,4065260154
14,403,-463,4065260154
15,93,-1512,4065260154
16,-1172,-2098,4065260154
17,-675,-1096,4065260154
18,-1986,-1973,4065260154
19,937,2421,4065260154
20,2666,5700,4065260154
21,3512,6403,4065260154
22,4161,8392,4065260154
23,4043,9445,4065260154
24,1093,4782,4065260154
25,3425,10255,4065260154
26,4446,11557,4065260154
27,6346,16717,4065260154
28,6951,18510,4065260154
29,8209,20802,4065260154
30,10451,28476,4065260154
31,14967,33470,4065260154
1,0,0,4066909869
2,81,299,4066909869
3,683,928,4066909869
4,57,889,4066909869
5,357,1059,4066909869
6,509,949,4066909869
7,-415,683,4066909869
8,-740,230,4066909869
9,-1466,-1012,4066909869
10,-446,-542,4066909869
11,-487,-526,4066909869
12,-610,-814,4066909869
13,-953,-1900,4066909869
14,-2415,-4017,4066909869
15,-2499,-4502,4066909869
16,-3098,-5924,4066909869
17,-3297,-7317,4066909869
18,-4301,-9225,4066909869
19,-5636,-10607,4066909869
20,-4161,-7822,4066909869
21,-5048,-9583,4066909869
22,-7134,-12769,4066909869
23,-8666,-13120,4066909869
24,-9848,-17697,4066909869
25,-10870,-19120,4066909869
26,-12825,-22828,4066909869
27,-14723,-24230,4066909869
28,-17983,-26615,4066909869
29,-18498,-28306,4066909869
30,-19108,-29581,4066909869
31,-18974,-29268,4066909869
32,-19466,-27241,4066909869
33,-19043,-27002,4066909869
34,-19382,-27612,4066909869
35,-21438,-28206,4066909869
36,-24391,-35154,4066909869
37,-23475,-34814,4066909869
38,-24694,-36995,4066909869
1,0,0,3961454929
2,-34,-51,3961454929
3,-81,-127,3961454929
4,-158,-365,3961454929
5,-349,-638,3961454929
6,-333,-777,3961454929
7,-6,-952,3961454929
8,-423,-1588,3961454929
9,-813,-1766,3961454929
10,14,-680,3961454929
11,921,491,3961454929
12,70,-414,3961454929
13,-412,-638,3961454929
14,-638,-1664,3961454929
15,14,-993,3961454929
16,-545,-1861,3961454929
17,-545,-2164,3961454929
18,-931,-3398,3961454929
19,-1158,-3909,3961454929
20,-1844,-4358,3961454929
21,-2160,-5141,3961454929
22,263,-4781,3961454929
23,-239,-5806,3961454929
24,-1697,-6503,3961454929
25,-1743,-6982,3961454929
26,-2638,-9165,3961454929
27,-3182,-7717,3961454929
28,-3022,-8008,3961454929
29,-2938,-7599,3961454929
30,-2195,-9189,3961454929
31,-2192,-8838,3961454929
32,-981,-7636,3961454929
33,1136,-7011,3961454929
34,1476,-6281,3961454929
35,209,-8277,3961454929
36,2198,-1981,3961454929
37,3602,-1413,3961454929
38,4203,419,3961454929
39,7198,6395,3961454929
40,11000,9599,3961454929
1,0,0,4063289036
2,-632,-118,4063289036
3,-493,444,4063289036
4,-739,186,4063289036
5,-213,848,4063289036
6,121,1330,4063289036
7,-386,1302,4063289036
8,503,1550,4063289036
9,-806,-46,4063289036
10,-980,90,4063289036
11,-792,765,4063289036
12,-1079,511,4063289036
13,-234,-68,4063289036
14,252,278,4063289036
15,-411,-281,4063289036
16,-1989,-3068,4063289036
17,-1366,-2346,4063289036
18,-1609,-1320,4063289036
19,-1353,-959,4063289036
20,-1344,-1707,4063289036
21,-1437,-1013,4063289036
22,682,1058,4063289036
23,-1207,-501,4063289036
24,-3695,-4058,4063289036
25,-2622,-3669,4063289036
26,-3503,-6250,4063289036
27,-3801,-6212,4063289036
28,-3876,-6150,4063289036
29,-4301,-5458,4063289036
30,-2970,-5001,4063289036
31,-3435,-4811,4063289036
32,-3867,-3315,4063289036
33,-3708,-321,4063289036
34,-3777,-805,4063289036
35,-3069,1925,4063289036
36,-3298,2098,4063289036
37,-2353,1070,4063289036
38,-2473,2566,4063289036
39,-1466,4393,4063289036
40,-1790,3214,4063289036
41,-4012,1332,4063289036
42,-5930,3656,4063289036
43,-8491,4583,4063289036
44,-9238,1684,4063289036
45,-10566,-1898,4063289036
46,-10467,-565,4063289036
47,-11266,-3660,4063289036
48,-12750,-3241,4063289036
49,-14036,-6047,4063289036
50,-16418,-4507,4063289036
51,-13731,-731,4063289036
1,-359,-60,4066838505
2,-738,-139,4066838505
3,-801,17,4066838505
4,-818,129,4066838505
5,-1081,-190,4066838505
6,-1202,-340,4066838505
7,-1847,17,4066838505
8,-2006,-331,4066838505
9,-2451,-810,4066838505
10,-3406,-1164,4066838505
11,-3127,-991,4066838505
12,-3973,-1357,4066838505
13,-4731,-1770,4066838505
14,-5515,-1976,4066838505
15,-6645,-3420,4066838505
16,-6109,-2338,4066838505
17,-7492,-2788,4066838505
18,-6697,-2628,4066838505
19,-4726,441,4066838505
20,-5856,-1688,4066838505
21,-5557,374,4066838505
22,-5729,2120,4066838505
23,-5895,2549,4066838505
24,-5610,2846,4066838505
25,-4818,4079,4066838505
26,-5305,2921,4066838505
27,-4747,3253,4066838505
28,-4749,2386,4066838505
29,-7394,586,4066838505
30,-6254,640,4066838505
31,-7328,-2984,4066838505
32,-7570,-3048,4066838505
33,-8045,-4757,4066838505
34,-8214,-4075,4066838505
35,-8540,-3759,4066838505
36,-8004,-3563,4066838505
37,-8536,-5770,4066838505
38,-7475,-7919,4066838505
39,-6620,-10669,4066838505
40,-7924,-13848,4066838505
41,-8014,-14193,4066838505
42,-10318,-14147,4066838505
43,-7499,-8520,4066838505
44,-5697,-8962,4066838505
45,-6751,-12983,4066838505
46,-5730,-13572,4066838505
47,-9017,-14374,4066838505
48,-7723,-11027,4066838505
1,0,0,3966744778
2,240,63,3966744778
3,214,-56,3966744778
4,-311,102,3966744778
5,-195,13,3966744778
6,-9,496,3966744778
7,-496,1143,3966744778
8,11,1352,3966744778
9,-112,1085,3966744778
10,873,2349,3966744778
11,899,2315,3966744778
12,1065,2239,3966744778
13,2286,3185,3966744778
14,1983,2838,3966744778
15,2826,4167,3966744778
16,2322,3391,3966744778
17,2248,3533,3966744778
18,2701,4518,3966744778
19,1196,1669,3966744778
20,1279,1379,3966744778
21,2159,3174,3966744778
22,2328,3485,3966744778
23,3743,4648,3966744778
24,2383,-211,3966744778
25,1937,-921,3966744778
26,3140,165,3966744778
27,2768,1776,3966744778
28,4373,2668,3966744778
29,4024,2418,3966744778
30,4842,4844,3966744778
31,3557,-1027,3966744778
32,1815,168,3966744778
33,1823,1565,3966744778
34,3133,2616,3966744778
35,3780,4639,3966744778
36,5082,7935,3966744778
37,6359,8852,3966744778
38,6074,7092,3966744778
39,8148,10096,3966744778
40,12202,18102,3966744778
1,0,0,4061858332
2,-13,46,4061858332
3,-298,-130,4061858332
4,-109,117,4061858332
5,-131,352,4061858332
6,-156,169,4061858332
7,831,964,4061858332
8,1137,1157,4061858332
9,2332,2683,4061858332
10,2499,2959,4061858332
11,2256,2260,4061858332
12,3086,3417,4061858332
13,3693,3447,4061858332
14,3605,3373,4061858332
15,4065,3843,4061858332
16,3934,3384,4061858332
17,4037,2230,4061858332
18,5526,5816,4061858332
19,5581,5660,4061858332
20,5278,5290,4061858332
21,5154,5315,4061858332
22,6534,5807,4061858332
23,6939,6783,4061858332
24,7495,8301,4061858332
25,9604,7742,4061858332
26,10398,7497,4061858332
27,9505,3791,4061858332
28,10267,3377,4061858332
29,9705,2549,4061858332
30,9981,2250,4061858332
31,11883,7440,4061858332
32,14289,8094,4061858332
33,16254,10082,4061858332
34,14045,3785,4061858332
35,14460,4228,4061858332
36,14106,3775,4061858332
37,15995,9167,4061858332
38,18522,12149,4061858332
39,19168,11119,4061858332
40,17121,6698,4061858332
41,17206,6830,4061858332
42,17187,3036,4061858332
1,0,0,4064854156
2,331,132,4064854156
3,-431,-564,4064854156
4,-377,-636,4064854156
5,-700,-947,4064854156
6,-358,-457,4064854156
7,-1095,-1477,4064854156
8,-1103,-1684,4064854156
9,-905,-1491,4064854156
10,-1218,-2042,4064854156
11,-1005,-1245,4064854156
12,-442,-11,4064854156
13,-1399,-448,4064854156
14,-284,-35,4064854156
15,375,1150,4064854156
16,135,844,4064854156
17,-106,797,4064854156
18,44,1171,4064854156
19,1325,2277,4064854156
20,1967,3775,4064854156
21,1878,4005,4064854156
22,1599,4655,4064854156
23,3051,7952,4064854156
24,4080,8234,4064854156
25,3161,6999,4064854156
26,1223,3506,4064854156
27,298,3626,4064854156
28,-1017,240,4064854156
29,-2046,-95,4064854156
30,-2251,-300,4064854156
31,-3826,-3066,4064854156
32,-3639,-1645,4064854156
33,-2334,1148,4064854156
34,-1524,2414,4064854156
35,-3208,-954,4064854156
36,-797,5332,4064854156
37,1561,10271,4064854156
38,1261,11287,4064854156
39,1610,12414,4064854156
40,2199,12266,4064854156
41,3568,12715,4064854156
42,1882,6181,4064854156
43,-2179,2839,4064854156
44,-4027,3546,4064854156
45,-3930,3998,4064854156
46,-3930,4192,4064854156
47,-7365,4077,4064854156
48,-9875,-729,4064854156
49,-12190,-4763,4064854156
1,0,0,4074748928
2,288,-169,4074748928
3,303,-110,4074748928
4,512,104,4074748928
5,90,-40,4074748928
6,157,-282,4074748928
7,170,-278,4074748928
8,-351,-441,4074748928
9,637,915,4074748928
10,240,440,4074748928
11,1774,1234,4074748928
12,2723,1875,4074748928
13,3512,3206,4074748928
14,4621,4500,4074748928
15,5328,4147,4074748928
16,6151,4136,4074748928
17,6573,3488,4074748928
18,7059,4056,4074748928
19,7235,3948,4074748928
20,8303,4130,4074748928
21,8355,2944,4074748928
22,8578,1652,4074748928
23,4989,-3729,4074748928
24,2694,-7434,4074748928
25,2330,-8287,4074748928
26,2960,-9607,4074748928
27,1950,-12305,4074748928
28,1368,-13681,4074748928
29,760,-16037,4074748928
30,582,-16235,4074748928
31,330,-16618,4074748928
32,237,-18252,4074748928
33,-872,-18081,4074748928
34,-1196,-20338,4074748928
35,-1003,-19741,4074748928
36,-2702,-20222,4074748928
37,-1068,-19330,4074748928
38,-942,-19774,4074748928
39,184,-20150,4074748928
40,1052,-18048,4074748928
41,717,-19282,4074748928
42,1266,-19280,4074748928
43,1551,-19485,4074748928
44,-4548,-29339,4074748928
1,0,0,3964015955
2,45,186,3964015955
3,217,35,3964015955
4,318,85,3964015955
5,-2,-514,3964015955
6,1457,901,3964015955
7,1582,577,3964015955
8,1493,71,3964015955
9,1695,-143,3964015955
10,1368,-324,3964015955
11,1105,-256,3964015955
12,2002,-729,3964015955
13,27,-2365,3964015955
14,536,-1352,3964015955
15,-51,-2550,3964015955
16,-1417,-3519,3964015955
17,-4393,-7801,3964015955
18,-4487,-6401,3964015955
19,-4178,-5381,3964015955
20,-5774,-9889,3964015955
21,-5873,-9606,3964015955
22,-5674,-9611,3964015955
23,-7010,-12455,3964015955
24,-7897,-14916,3964015955
25,-8652,-14840,3964015955
26,-9370,-17049,3964015955
27,-10479,-20595,3964015955
1,0,0,3965322615
2,-72,180,3965322615
3,274,283,3965322615
4,413,336,3965322615
5,627,525,3965322615
6,896,810,3965322615
7,1176,933,3965322615
8,1212,1134,3965322615
9,1371,891,3965322615
10,1493,1001,3965322615
11,1871,1479,3965322615
12,2183,1095,3965322615
13,1483,759,3965322615
14,1599,1054,3965322615
15,-88,-75,3965322615
16,-812,-47,3965322615
17,-1320,-1079,3965322615
18,-1252,-224,3965322615
19,-1372,-135,3965322615
20,-1546,-670,3965322615
21,-412,1290,3965322615
22,-2257,-738,3965322615
23,-3201,-2365,3965322615
24,-3615,-3513,3965322615
25,-2530,-1334,3965322615
26,-3659,-4043,3965322615
27,-4374,-3901,3965322615
28,-4655,-4606,3965322615
29,-3656,-3645,3965322615
30,-4184,-3830,3965322615
31,-2065,-231,3965322615
32,-2082,1723,3965322615
33,-1226,2335,3965322615
34,733,5085,3965322615
35,1687,4484,3965322615
36,3611,7663,3965322615
37,4307,7375,3965322615
38,4046,6967,3965322615
39,4104,8053,3965322615
40,3772,7856,3965322615
41,4833,9139,3965322615
42,-473,5002,3965322615
43,688,5352,3965322615
44,-1497,3851,3965322615
45,20,4114,3965322615
46,128,5435,3965322615
47,-361,5564,3965322615
48,609,9653,3965322615
49,2774,10198,3965322615
50,4565,12917,3965322615
51,2864,10391,3965322615
52,2678,10266,3965322615
1,0,0,4065128649
2,71,192,4065128649
3,831,658,4065128649
4,832,349,4065128649
5,1112,817,4065128649
6,1140,884,4065128649
7,1072,809,4065128649
8,793,536,4065128649
9,252,233,4065128649
10,660,1367,4065128649
11,1177,1888,4065128649
12,615,2540,4065128649
13,1202,2622,4065128649
14,1529,1941,4065128649
15,3084,4736,4065128649
16,2952,4915,4065128649
17,1382,5059,4065128649
18,707,3407,4065128649
19,837,3247,4065128649
20,1140,2146,4065128649
21,-523,218,4065128649
22,-1065,-582,4065128649
23,-262,-880,4065128649
24,13,-646,4065128649
25,-135,165,4065128649
26,1089,3135,4065128649
27,1228,2095,4065128649
28,2141,3908,4065128649
29,2755,3618,4065128649
30,4109,3953,4065128649
