match_id,league,,,,,,,
3844619276,ESL One Birgmingham,,,,,,,
3846467819,ESL One Birgmingham,,,,,,,
3844672032,ESL One Birgmingham,,,,,,,
3845488608,ESL One Birgmingham,,,,,,,
3910845348,ESL One Birgmingham,,,,,,,
3915514948,ESL One Birgmingham,,,,,,,
3917861323,ESL One Birgmingham,,,,,,,
3844421664,ESL One Birgmingham,,,,,,,
3910953977,ESL One Birgmingham,,,,,,,
3842011869,ESL One Birgmingham,,,,,,,
3844568887,ESL One Birgmingham,,,,,,,
3844753825,ESL One Birgmingham,,,,,,,
3843905631,ESL One Birgmingham,,,,,,,
3844351306,ESL One Birgmingham,,,,,,,
3915648691,ESL One Birgmingham,,,,,,,
3845638681,ESL One Birgmingham,,,,,,,
3841741234,ESL One Birgmingham,,,,,,,
3898537635,MDL Changsha Major,,,,,,,
3890907673,MDL Changsha Major,,,,,,,
3889125363,MDL Changsha Major,,,,,,,
3888855626,MDL Changsha Major,,,,,,,
3890827984,MDL Changsha Major,,,,,,,
3891064693,MDL Changsha Major,,,,,,,
3891216019,MDL Changsha Major,,,,,,,
3891117294,MDL Changsha Major,,,,,,,
3902979731,MDL Changsha Major,,,,,,,
3891494975,MDL Changsha Major,,,,,,,
3891349796,MDL Changsha Major,,,,,,,
3903099199,MDL Changsha Major,,,,,,,
3888582250,MDL Changsha Major,,,,,,,
3900280991,MDL Changsha Major,,,,,,,
3897828395,MDL Changsha Major,,,,,,,
3889571850,MDL Changsha Major,,,,,,,
3897647670,MDL Changsha Major,,,,,,,
3891428412,MDL Changsha Major,,,,,,,
3891750360,MDL Changsha Major,,,,,,,
3890889267,MDL Changsha Major,,,,,,,
3891386864,MDL Changsha Major,,,,,,,
3891541020,MDL Changsha Major,,,,,,,
3888666303,MDL Changsha Major,,,,,,,
3891589237,MDL Changsha Major,,,,,,,
3893641241,MDL Changsha Major,,,,,,,
3888874291,MDL Changsha Major,,,,,,,
3891287696,MDL Changsha Major,,,,,,,
3889448283,MDL Changsha Major,,,,,,,
3893314987,MDL Changsha Major,,,,,,,
3891341830,MDL Changsha Major,,,,,,,
3890837233,MDL Changsha Major,,,,,,,
3889219951,MDL Changsha Major,,,,,,,
3889008004,MDL Changsha Major,,,,,,,
3889445646,MDL Changsha Major,,,,,,,
3888578614,MDL Changsha Major,,,,,,,
3902374443,MDL Changsha Major,,,,,,,
3891085673,MDL Changsha Major,,,,,,,
3888816314,MDL Changsha Major,,,,,,,
3889299301,MDL Changsha Major,,,,,,,
3898052688,MDL Changsha Major,,,,,,,
3889323628,MDL Changsha Major,,,,,,,
3893117690,MDL Changsha Major,,,,,,,
3888711624,MDL Changsha Major,,,,,,,
3890914266,MDL Changsha Major,,,,,,,
3900655955,MDL Changsha Major,,,,,,,
3888981415,MDL Changsha Major,,,,,,,
3889172765,MDL Changsha Major,,,,,,,
3891154355,MDL Changsha Major,,,,,,,
3889772161,MDL Changsha Major,,,,,,,
3888767050,MDL Changsha Major,,,,,,,
3899640601,MDL Changsha Major,,,,,,,
3888974246,MDL Changsha Major,,,,,,,
3898179475,MDL Changsha Major,,,,,,,
3889095712,MDL Changsha Major,,,,,,,
3889067271,MDL Changsha Major,,,,,,,
3888633383,MDL Changsha Major,,,,,,,
3888781364,MDL Changsha Major,,,,,,,
3899867571,MDL Changsha Major,,,,,,,
3902849890,MDL Changsha Major,,,,,,,
3893538521,MDL Changsha Major,,,,,,,
3891925312,MDL Changsha Major,,,,,,,
3898771485,MDL Changsha Major,,,,,,,
3899984103,MDL Changsha Major,,,,,,,
3902498542,MDL Changsha Major,,,,,,,
3900489066,MDL Changsha Major,,,,,,,
3888897233,MDL Changsha Major,,,,,,,
3891767458,MDL Changsha Major,,,,,,,
3891255300,MDL Changsha Major,,,,,,,
3900169897,MDL Changsha Major,,,,,,,
3889421559,MDL Changsha Major,,,,,,,
3888710999,MDL Changsha Major,,,,,,,
3899726029,MDL Changsha Major,,,,,,,
3890836890,MDL Changsha Major,,,,,,,
3890976184,MDL Changsha Major,,,,,,,
3893059114,MDL Changsha Major,,,,,,,
3891024973,MDL Changsha Major,,,,,,,
3898369901,MDL Changsha Major,,,,,,,
3891640110,MDL Changsha Major,,,,,,,
3893448698,MDL Changsha Major,,,,,,,
3889358128,MDL Changsha Major,,,,,,,
3891198578,MDL Changsha Major,,,,,,,
3891483725,MDL Changsha Major,,,,,,,
3891663985,MDL Changsha Major,,,,,,,
3888583323,MDL Changsha Major,,,,,,,
3891013861,MDL Changsha Major,,,,,,,
3893222060,MDL Changsha Major,,,,,,,
3888646761,MDL Changsha Major,,,,,,,
